word,count,length,per_million,rank
entón,5531,5,517.038624121988,175
fillo,5489,5,513.11245847145,176
persoas,5460,7,510.401534569889,177
até,5434,3,507.971051071937,178
medio,5428,5,507.410170264717,179
outra,5426,5,507.223209995644,180
partir,5423,6,506.942769592034,181
países,5413,6,506.007968246668,182
coñecido,5399,8,504.699246363155,183
santa,5369,5,501.894842327057,184
universidade,5345,12,499.651319098178,185
mundial,5340,7,499.183918425495,186
exemplo,5312,7,496.56647465847,187
dentro,5229,6,488.807623491932,188
polas,5162,5,482.544454477979,189
presidente,5142,10,480.674851787247,190
menos,5117,5,478.337848423831,191
cales,5043,5,471.420318468122,192
longo,5013,5,468.615914432024,193
xeito,5012,5,468.522434297487,194
outro,5006,5,467.961553490268,195
maio,4999,4,467.307192548512,196
hoxe,4986,4,466.091950799536,197
equipo,4936,6,461.417944072705,198
real,4918,4,459.735301651046,199
desta,4887,5,456.837417480411,200
,,,,
